,ImgPosF,ImgPreF,FireScar_tif,FireScar_shp,date,date_d,ID,fireID,left,right,up,down,shape,shape_f,y_f,x_f,real_area_ha,burned_area_per,total_area_m2,total_area_m2_int
337,ImgPosF_CL-BI_ID176754_u470_20150328_clip.tif,ImgPreF_CL-BI_ID176754_u470_20150328_clip.tif,FireScar_CL-BI_ID176754_u470_20150328.tif,FireScar_CL-BI_ID176754_u470_20150328.shp,20150328,735593.0,176754,ID176754,-71.36001021377291,-71.32551490686272,-36.95875691383059,-36.99325222074078,"(128, 128)","(18, 28)",18.0,28.0,14.20965297241211,0.9636537660327223,142096.5297241211,142096
338,ImgPosF_CL-BI_ID168950_u450_20140114_clip.tif,ImgPreF_CL-BI_ID168950_u450_20140114_clip.tif,FireScar_CL-BI_ID168950_u450_20140114.tif,FireScar_CL-BI_ID168950_u450_20140114.shp,20140114,735154.0,168950,ID168950,-72.5536017317825,-72.51910642487232,-37.32796449560372,-37.362459802513904,"(128, 128)","(50, 21)",50.0,21.0,26.99786049804688,1.830909593237771,269978.6049804688,269978
339,ImgPosF_CL-BI_ID169029_u305_20140108_clip.tif,ImgPreF_CL-BI_ID169029_u305_20140108_clip.tif,FireScar_CL-BI_ID169029_u305_20140108.tif,FireScar_CL-BI_ID169029_u305_20140108.shp,20140108,735148.0,169029,ID169029,-72.41588999872698,-72.3813946918168,-37.24469066876584,-37.27918597567602,"(128, 128)","(57, 75)",57.0,75.0,100.10070092163086,6.788513246095842,1001007.0092163086,1001007
340,ImgPosF_CL-BI_ID176588_u450_20150126_clip.tif,ImgPreF_CL-BI_ID176588_u450_20150126_clip.tif,FireScar_CL-BI_ID176588_u450_20150126.tif,FireScar_CL-BI_ID176588_u450_20150126.shp,20150126,735531.0,176588,ID176588,-71.99790389702618,-71.96340859011599,-37.168962690314565,-37.20345799722475,"(128, 128)","(16, 15)",16.0,15.0,9.089497064208985,0.6164209706087908,90894.97064208984,90894
341,ImgPosF_CL-BI_ID176443_u655_20150325_clip.tif,ImgPreF_CL-BI_ID176443_u655_20150325_clip.tif,FireScar_CL-BI_ID176443_u655_20150325.tif,FireScar_CL-BI_ID176443_u655_20150325.shp,20150325,735590.0,176443,ID176443,-72.20056382512355,-72.16606851821336,-37.684775326455984,-37.71927063336617,"(128, 128)","(26, 27)",26.0,27.0,18.41143499145508,1.248605346100198,184114.3499145508,184114
342,ImgPosF_CL-BI_ID168989_u450_20140115_clip.tif,ImgPreF_CL-BI_ID168989_u450_20140115_clip.tif,FireScar_CL-BI_ID168989_u450_20140115.tif,FireScar_CL-BI_ID168989_u450_20140115.shp,20140115,735155.0,168989,ID168989,-72.65385371749025,-72.61935841058006,-36.51193489150954,-36.54643019841973,"(128, 128)","(21, 39)",21.0,39.0,28.437909478759767,1.928569164954954,284379.09478759766,284379
343,ImgPosF_CL-BI_ID169051_u350_20131211_clip.tif,ImgPreF_CL-BI_ID169051_u350_20131211_clip.tif,FireScar_CL-BI_ID169051_u350_20131211.tif,FireScar_CL-BI_ID169051_u350_20131211.shp,20131211,735116.0,169051,ID169051,-73.40493512654258,-73.3704398196324,-37.94834103081666,-37.98283633772685,"(128, 128)","(39, 53)",39.0,53.0,54.68688302612305,3.708691611472104,546868.8302612305,546868
344,ImgPosF_CL-BI_ID176417_u360_20150101_clip.tif,ImgPreF_CL-BI_ID176417_u360_20150101_clip.tif,FireScar_CL-BI_ID176417_u360_20150101.tif,FireScar_CL-BI_ID176417_u360_20150101.shp,20150101,735506.0,176417,ID176417,-72.69212194859374,-72.65762664168355,-37.37889897221329,-37.41339427912348,"(128, 128)","(17, 14)",17.0,14.0,9.207306646728515,0.6244104442497094,92073.06646728516,92073
345,ImgPosF_CL-BI_ID176548_u495_20150118_clip.tif,ImgPreF_CL-BI_ID176548_u495_20150118_clip.tif,FireScar_CL-BI_ID176548_u495_20150118.tif,FireScar_CL-BI_ID176548_u495_20150118.shp,20150118,735523.0,176548,ID176548,-71.58611617078579,-71.5516208638756,-37.00996088502541,-37.0444561919356,"(128, 128)","(27, 41)",27.0,41.0,18.646675689697265,1.264558626959721,186466.75689697263,186466
346,ImgPosF_CL-BI_ID168993_u550_20140118_clip.tif,ImgPreF_CL-BI_ID168993_u550_20140118_clip.tif,FireScar_CL-BI_ID168993_u550_20140118.tif,FireScar_CL-BI_ID168993_u550_20140118.shp,20140118,735158.0,168993,ID168993,-72.27224938479627,-72.23775407788608,-37.84620258301227,-37.88069788992246,"(128, 128)","(29, 48)",29.0,48.0,43.1995883178711,2.929659581018819,431995.883178711,431995
347,ImgPosF_CL-BI_ID169046_u175_20140108_clip.tif,ImgPreF_CL-BI_ID169046_u175_20140108_clip.tif,FireScar_CL-BI_ID169046_u175_20140108.tif,FireScar_CL-BI_ID169046_u175_20140108.shp,20140108,735148.0,169046,ID169046,-72.26470353640968,-72.2302082294995,-36.38446395269298,-36.41895925960317,"(128, 128)","(36, 70)",36.0,70.0,70.55915532836914,4.785098967038923,705591.5532836914,705591
348,ImgPosF_CL-BI_ID176544_u440_20150201_clip.tif,ImgPreF_CL-BI_ID176544_u440_20150201_clip.tif,FireScar_CL-BI_ID176544_u440_20150201.tif,FireScar_CL-BI_ID176544_u440_20150201.shp,20150201,735536.0,176544,ID176544,-71.99008855405434,-71.95559324714415,-36.4259661188193,-36.46046142572949,"(128, 128)","(16, 20)",16.0,20.0,11.34424944458008,0.7693311526543565,113442.4944458008,113442
349,ImgPosF_CL-BI_ID176504_u550_20141027_clip.tif,ImgPreF_CL-BI_ID176504_u550_20141027_clip.tif,FireScar_CL-BI_ID176504_u550_20141027.tif,FireScar_CL-BI_ID176504_u550_20141027.shp,20141027,735437.0,176504,ID176504,-73.25267068588433,-73.21817537897414,-37.81332424361349,-37.84781955052368,"(128, 128)","(23, 17)",23.0,17.0,13.625481597900391,0.9240371092326112,136254.8159790039,136254
350,ImgPosF_CL-BI_ID168896_u350_20140218_clip.tif,ImgPreF_CL-BI_ID168896_u350_20140218_clip.tif,FireScar_CL-BI_ID168896_u350_20140218.tif,FireScar_CL-BI_ID168896_u350_20140218.shp,20140218,735188.0,168896,ID168896,-72.07821328342646,-72.04371797651628,-37.65001052496056,-37.68450583187075,"(128, 128)","(18, 46)",18.0,46.0,23.89614616699219,1.6205611278613408,238961.46166992188,238961
351,ImgPosF_CL-BI_ID169062_u275_20140103_clip.tif,ImgPreF_CL-BI_ID169062_u275_20140103_clip.tif,FireScar_CL-BI_ID169062_u275_20140103.tif,FireScar_CL-BI_ID169062_u275_20140103.shp,20140103,735143.0,169062,ID169062,-72.42882573881832,-72.39433043190813,-37.43657081345377,-37.47106612036396,"(128, 128)","(64, 56)",64.0,56.0,96.78263162841796,6.563492270807426,967826.3162841796,967826
352,ImgPosF_CL-BI_ID176776_u570_20150110_clip.tif,ImgPreF_CL-BI_ID176776_u570_20150110_clip.tif,FireScar_CL-BI_ID176776_u570_20150110.tif,FireScar_CL-BI_ID176776_u570_20150110.shp,20150110,735515.0,176776,ID176776,-72.71179505331597,-72.67729974640578,-37.22501756404362,-37.259512870953806,"(128, 128)","(26, 19)",26.0,19.0,9.082919213867187,0.61597488158279,90829.19213867188,90829
353,ImgPosF_CL-BI_ID176637_u400_20141225_clip.tif,ImgPreF_CL-BI_ID176637_u400_20141225_clip.tif,FireScar_CL-BI_ID176637_u400_20141225.tif,FireScar_CL-BI_ID176637_u400_20141225.shp,20141225,735495.0,176637,ID176637,-72.07929126176741,-72.04479595485722,-36.579308537818505,-36.61380384472869,"(128, 128)","(12, 45)",12.0,45.0,14.42316392211914,0.9781334040065606,144231.6392211914,144231
354,ImgPosF_CL-BI_ID168946_u420_20140213_clip.tif,ImgPreF_CL-BI_ID168946_u420_20140213_clip.tif,FireScar_CL-BI_ID168946_u420_20140213.tif,FireScar_CL-BI_ID168946_u420_20140213.shp,20140213,735183.0,168946,ID168946,-72.1843941500094,-72.14989884309921,-37.642195181988725,-37.67669048889891,"(128, 128)","(17, 34)",17.0,34.0,25.1077731628418,1.7027298423151178,251077.731628418,251077
355,ImgPosF_CL-BI_ID169069_u345_20140114_clip.tif,ImgPreF_CL-BI_ID169069_u345_20140114_clip.tif,FireScar_CL-BI_ID169069_u345_20140114.tif,FireScar_CL-BI_ID169069_u345_20140114.shp,20140114,735154.0,169069,ID169069,-72.28168169527953,-72.24718638836934,-37.75376594027637,-37.78826124718656,"(128, 128)","(68, 62)",68.0,62.0,134.5878739501953,9.127324351006084,1345878.7395019531,1345878
356,ImgPosF_CL-BI_ID176901_u350_20150114_clip.tif,ImgPreF_CL-BI_ID176901_u350_20150114_clip.tif,FireScar_CL-BI_ID176901_u350_20150114.tif,FireScar_CL-BI_ID176901_u350_20150114.shp,20150114,735519.0,176901,ID176901,-72.59968530585785,-72.56518999894766,-37.5540704526166,-37.58856575952679,"(128, 128)","(36, 22)",36.0,22.0,11.251331958007812,0.7630297823084725,112513.31958007812,112513
357,ImgPosF_CL-BI_ID168850_u350_20140303_clip.tif,ImgPreF_CL-BI_ID168850_u350_20140303_clip.tif,FireScar_CL-BI_ID168850_u350_20140303.tif,FireScar_CL-BI_ID168850_u350_20140303.shp,20140303,735203.0,168850,ID168850,-73.4283811554581,-73.39388584854791,-38.17175204197718,-38.206247348887366,"(128, 128)","(25, 28)",25.0,28.0,16.102542846679686,1.092023576299349,161025.42846679688,161025
358,ImgPosF_CL-BI_ID168918_u350_20140201_clip.tif,ImgPreF_CL-BI_ID168918_u350_20140201_clip.tif,FireScar_CL-BI_ID168918_u350_20140201.tif,FireScar_CL-BI_ID168918_u350_20140201.shp,20140201,735171.0,168918,ID168918,-72.23047772408472,-72.19598241717453,-37.7322063734575,-37.76670168036769,"(128, 128)","(27, 23)",27.0,23.0,23.941318933105467,1.6236246021257503,239413.1893310547,239413
359,ImgPosF_CL-BI_ID169071_u350_20131222_clip.tif,ImgPreF_CL-BI_ID169071_u350_20131222_clip.tif,FireScar_CL-BI_ID169071_u350_20131222.tif,FireScar_CL-BI_ID169071_u350_20131222.shp,20131222,735127.0,169071,ID169071,-72.55629667763488,-72.52180137072469,-37.51741918902452,-37.55191449593471,"(128, 128)","(127, 72)",127.0,72.0,132.6603880493164,8.996608347528511,1326603.880493164,1326603
360,ImgPosF_CL-BI_ID176517_u350_20150128_clip.tif,ImgPreF_CL-BI_ID176517_u350_20150128_clip.tif,FireScar_CL-BI_ID176517_u350_20150128.tif,FireScar_CL-BI_ID176517_u350_20150128.shp,20150128,735533.0,176517,ID176517,-72.68215064894001,-72.64765534202982,-37.242534712083945,-37.27703001899413,"(128, 128)","(23, 24)",23.0,24.0,11.15423091430664,0.7564446963369847,111542.3091430664,111542
361,ImgPosF_CL-BI_ID168859_u300_20140302_clip.tif,ImgPreF_CL-BI_ID168859_u300_20140302_clip.tif,FireScar_CL-BI_ID168859_u300_20140302.tif,FireScar_CL-BI_ID168859_u300_20140302.shp,20140302,735202.0,168859,ID168859,-71.44543999729268,-71.4109446903825,-37.08461088513574,-37.119106192045926,"(128, 128)","(18, 17)",18.0,17.0,14.329843634033203,0.9718047169347604,143298.43634033203,143298
362,ImgPosF_CL-BI_ID168916_u350_20140104_clip.tif,ImgPreF_CL-BI_ID168916_u350_20140104_clip.tif,FireScar_CL-BI_ID168916_u350_20140104.tif,FireScar_CL-BI_ID168916_u350_20140104.shp,20140104,735144.0,168916,ID168916,-72.15987014275292,-72.12537483584273,-36.63832785198515,-36.67282315889534,"(128, 128)","(27, 26)",27.0,26.0,25.437767553710938,1.7251090192132523,254377.67553710932,254377
363,ImgPosF_CL-BI_ID169082_u295_20140114_clip.tif,ImgPreF_CL-BI_ID169082_u295_20140114_clip.tif,FireScar_CL-BI_ID169082_u295_20140114.tif,FireScar_CL-BI_ID169082_u295_20140114.shp,20140114,735154.0,169082,ID169082,-72.22562682155048,-72.19113151464029,-36.6108394042911,-36.645334711201286,"(128, 128)","(122, 61)",122.0,61.0,158.81075845947265,10.770043840838802,1588107.5845947266,1588107
364,ImgPosF_CL-BI_ID176529_u400_20150127_clip.tif,ImgPreF_CL-BI_ID176529_u400_20150127_clip.tif,FireScar_CL-BI_ID176529_u400_20150127.tif,FireScar_CL-BI_ID176529_u400_20150127.shp,20150127,735532.0,176529,ID176529,-72.07497934840364,-72.04048404149346,-37.62252207726651,-37.6570173841767,"(128, 128)","(17, 17)",17.0,17.0,6.5454050720214845,0.4438886903226376,65454.05072021485,65454
365,ImgPosF_CL-BI_ID168792_u290_20140105_clip.tif,ImgPreF_CL-BI_ID168792_u290_20140105_clip.tif,FireScar_CL-BI_ID168792_u290_20140105.tif,FireScar_CL-BI_ID168792_u290_20140105.shp,20140105,735145.0,168792,ID168792,-71.8213849436967,-71.78688963678651,-36.62700907940525,-36.66150438631544,"(128, 128)","(25, 20)",25.0,20.0,15.927857958984376,1.080176999171575,159278.57958984375,159278
366,ImgPosF_CL-BI_ID168947_u590_20140104_clip.tif,ImgPreF_CL-BI_ID168947_u590_20140104_clip.tif,FireScar_CL-BI_ID168947_u590_20140104.tif,FireScar_CL-BI_ID168947_u590_20140104.shp,20140104,735144.0,168947,ID168947,-71.91220461892117,-71.87770931201098,-36.91159536141432,-36.9460906683245,"(128, 128)","(29, 28)",29.0,28.0,31.45257790527344,2.133014452126291,314525.7790527344,314525
367,ImgPosF_CL-BI_ID169096_u295_20140106_clip.tif,ImgPreF_CL-BI_ID169096_u295_20140106_clip.tif,FireScar_CL-BI_ID169096_u295_20140106.tif,FireScar_CL-BI_ID169096_u295_20140106.shp,20140106,735146.0,169096,ID169096,-72.01622952882222,-71.98173422191203,-37.54436864754811,-37.5788639544583,"(128, 128)","(78, 78)",78.0,78.0,134.6017141784668,9.12826295155618,1346017.141784668,1346017
368,ImgPosF_CL-BI_ID176716_u250_20150216_clip.tif,ImgPreF_CL-BI_ID176716_u250_20150216_clip.tif,FireScar_CL-BI_ID176716_u250_20150216.tif,FireScar_CL-BI_ID176716_u250_20150216.shp,20150216,735551.0,176716,ID176716,-72.48946202049638,-72.45496671358619,-36.86982370070276,-36.90431900761295,"(128, 128)","(29, 18)",29.0,18.0,10.346034075927736,0.7016353404356375,103460.34075927736,103460
369,ImgPosF_CL-BI_ID168974_u320_20140104_clip.tif,ImgPreF_CL-BI_ID168974_u320_20140104_clip.tif,FireScar_CL-BI_ID168974_u320_20140104.tif,FireScar_CL-BI_ID168974_u320_20140104.shp,20140104,735144.0,168974,ID168974,-72.33019072062199,-72.2956954137118,-37.55002803383806,-37.58452334074825,"(128, 128)","(30, 26)",30.0,26.0,20.01100240478516,1.357082953883542,200110.0240478516,200110
370,ImgPosF_CL-BI_ID162633_u350_20130419_clip.tif,ImgPreF_CL-BI_ID162633_u350_20130419_clip.tif,FireScar_CL-BI_ID162633_u350_20130419.tif,FireScar_CL-BI_ID162633_u350_20130419.shp,20130419,734884.0,162633,ID162633,-71.63381671237254,-71.59932140546235,-36.78843633596153,-36.82293164287172,"(128, 128)","(43, 33)",43.0,33.0,39.557760681152345,2.6826823378602667,395577.6068115234,395577
371,ImgPosF_CL-BI_ID168992_u400_20140113_clip.tif,ImgPreF_CL-BI_ID168992_u400_20140113_clip.tif,FireScar_CL-BI_ID168992_u400_20140113.tif,FireScar_CL-BI_ID168992_u400_20140113.shp,20140113,735153.0,168992,ID168992,-72.59968530585785,-72.56518999894766,-37.1015890440056,-37.13608435091579,"(128, 128)","(43, 45)",43.0,45.0,52.434981518554686,3.555974766612053,524349.8151855469,524349
372,ImgPosF_CL-BI_ID176496_u350_20150214_clip.tif,ImgPreF_CL-BI_ID176496_u350_20150214_clip.tif,FireScar_CL-BI_ID176496_u350_20150214.tif,FireScar_CL-BI_ID176496_u350_20150214.shp,20150214,735549.0,176496,ID176496,-72.45361924066,-72.41912393374982,-36.63159048735426,-36.66608579426445,"(128, 128)","(12, 21)",12.0,21.0,8.071584448242188,0.5473893533150355,80715.84448242188,80715
373,ImgPosF_CL-BI_ID168882_u400_20131203_clip.tif,ImgPreF_CL-BI_ID168882_u400_20131203_clip.tif,FireScar_CL-BI_ID168882_u400_20131203.tif,FireScar_CL-BI_ID168882_u400_20131203.shp,20131203,735108.0,168882,ID168882,-72.63256364525662,-72.59806833834644,-37.1805509574797,-37.21504626438989,"(128, 128)","(37, 21)",37.0,21.0,20.53749381713867,1.392787937902742,205374.93817138672,205374
374,ImgPosF_CL-BI_ID162774_u500_20130109_clip.tif,ImgPreF_CL-BI_ID162774_u500_20130109_clip.tif,FireScar_CL-BI_ID162774_u500_20130109.tif,FireScar_CL-BI_ID162774_u500_20130109.shp,20130109,734784.0,162774,ID162774,-72.12672230876892,-72.09222700185873,-36.22519265281859,-36.25968795972878,"(128, 128)","(55, 27)",55.0,27.0,28.034142138671875,1.9011869397428305,280341.42138671875,280341
375,ImgPosF_CL-BI_ID168750_u400_20140115_clip.tif,ImgPreF_CL-BI_ID168750_u400_20140115_clip.tif,FireScar_CL-BI_ID168750_u400_20140115.tif,FireScar_CL-BI_ID168750_u400_20140115.shp,20140115,735155.0,168750,ID168750,-72.31482952926353,-72.28033422235335,-37.86183326895595,-37.896328575866136,"(128, 128)","(49, 97)",49.0,97.0,108.64797056274412,7.36816206615832,1086479.7056274412,1086479
376,ImgPosF_CL-BI_ID176663_u510_20150313_clip.tif,ImgPreF_CL-BI_ID176663_u510_20150313_clip.tif,FireScar_CL-BI_ID176663_u510_20150313.tif,FireScar_CL-BI_ID176663_u510_20150313.shp,20150313,735578.0,176663,ID176663,-73.5237822386316,-73.48928693172141,-38.2380477099452,-38.27254301685539,"(128, 128)","(28, 29)",28.0,29.0,7.550151635742187,0.5120274275541306,75501.51635742188,75501
377,ImgPosF_CL-BI_ID168897_u400_20131222_clip.tif,ImgPreF_CL-BI_ID168897_u400_20131222_clip.tif,FireScar_CL-BI_ID168897_u400_20131222.tif,FireScar_CL-BI_ID168897_u400_20131222.shp,20131222,735127.0,168897,ID168897,-72.65008079329695,-72.61558548638676,-37.18674933294013,-37.22124463985031,"(128, 128)","(39, 30)",39.0,30.0,17.173075091552736,1.164623690562116,171730.75091552737,171730
378,ImgPosF_CL-BI_ID162792_u600_20130403_clip.tif,ImgPreF_CL-BI_ID162792_u600_20130403_clip.tif,FireScar_CL-BI_ID162792_u600_20130403.tif,FireScar_CL-BI_ID162792_u600_20130403.shp,20130403,734868.0,162792,ID162792,-72.05638422202237,-72.02188891511219,-36.22088073945482,-36.25537604636501,"(128, 128)","(66, 37)",66.0,37.0,50.05825679321289,3.394792805529303,500582.5679321289,500582
379,ImgPosF_CL-BI_ID168987_u410_20140130_clip.tif,ImgPreF_CL-BI_ID168987_u410_20140130_clip.tif,FireScar_CL-BI_ID168987_u410_20140130.tif,FireScar_CL-BI_ID168987_u410_20140130.shp,20140130,735170.0,168987,ID168987,-71.98362068400867,-71.94912537709848,-37.163033809439376,-37.19752911634957,"(128, 128)","(34, 69)",34.0,69.0,86.75068745117187,5.883157514863544,867506.8745117188,867506
380,ImgPosF_CL-BI_ID176518_u835_20150314_clip.tif,ImgPreF_CL-BI_ID176518_u835_20150314_clip.tif,FireScar_CL-BI_ID176518_u835_20150314.tif,FireScar_CL-BI_ID176518_u835_20150314.shp,20150314,735579.0,176518,ID176518,-73.51461942273357,-73.48012411582339,-38.32132153678308,-38.35581684369327,"(128, 128)","(21, 12)",21.0,12.0,7.964462219238281,0.5401246622204781,79644.62219238281,79644
381,ImgPosF_CL-BI_ID168889_u400_20131207_clip.tif,ImgPreF_CL-BI_ID168889_u400_20131207_clip.tif,FireScar_CL-BI_ID168889_u400_20131207.tif,FireScar_CL-BI_ID168889_u400_20131207.shp,20131207,735112.0,168889,ID168889,-72.07929126176741,-72.04479595485722,-36.65449752709931,-36.6889928340095,"(128, 128)","(13, 36)",13.0,36.0,13.328681030273437,0.9039090325435004,133286.81030273438,133286
382,ImgPosF_CL-BI_ID157078_u450_20111103_clip.tif,ImgPreF_CL-BI_ID157078_u450_20111103_clip.tif,FireScar_CL-BI_ID157078_u450_20111103.tif,FireScar_CL-BI_ID157078_u450_20111103.shp,20111103,734348.0,157078,ID157078,-71.57237194693877,-71.53787664002859,-37.84108218589279,-37.875577492802975,"(128, 128)","(22, 46)",22.0,46.0,33.97985563354492,2.304406442162064,339798.5563354492,339798
383,ImgPosF_CL-BI_ID168958_u400_20140216_clip.tif,ImgPreF_CL-BI_ID168958_u400_20140216_clip.tif,FireScar_CL-BI_ID168958_u400_20140216.tif,FireScar_CL-BI_ID168958_u400_20140216.shp,20140216,735186.0,168958,ID168958,-72.2213149081867,-72.18681960127651,-37.729511427605146,-37.76400673451533,"(128, 128)","(42, 54)",42.0,54.0,94.98678975219728,6.441703949123621,949867.8975219728,949867
384,ImgPosF_CL-BI_ID176551_u600_20150320_clip.tif,ImgPreF_CL-BI_ID176551_u600_20150320_clip.tif,FireScar_CL-BI_ID176551_u600_20150320.tif,FireScar_CL-BI_ID176551_u600_20150320.shp,20150320,735585.0,176551,ID176551,-72.24125750749415,-72.20676220058397,-37.873691030706325,-37.90818633761651,"(128, 128)","(17, 16)",17.0,16.0,7.8708540710449215,0.5337764533857504,78708.54071044922,78708
385,ImgPosF_CL-BI_ID168791_u550_20140101_clip.tif,ImgPreF_CL-BI_ID168791_u550_20140101_clip.tif,FireScar_CL-BI_ID168791_u550_20140101.tif,FireScar_CL-BI_ID168791_u550_20140101.shp,20140101,735141.0,168791,ID168791,-73.05809559534404,-73.02360028843385,-36.72780005428346,-36.76229536119365,"(128, 128)","(16, 27)",16.0,27.0,16.411176434326173,1.1129541310171287,164111.76434326172,164111
386,ImgPosF_CL-BI_ID157121_u400_20120327_clip.tif,ImgPreF_CL-BI_ID157121_u400_20120327_clip.tif,FireScar_CL-BI_ID157121_u400_20120327.tif,FireScar_CL-BI_ID157121_u400_20120327.shp,20120327,734497.0,157121,ID157121,-72.90583115468577,-72.87133584777558,-36.43485944013209,-36.469354747042274,"(128, 128)","(35, 46)",35.0,46.0,50.57389218139649,3.4297615682913203,505738.9218139649,505738
387,ImgPosF_CL-BI_ID168735_u410_20140320_clip.tif,ImgPreF_CL-BI_ID168735_u410_20140320_clip.tif,FireScar_CL-BI_ID168735_u410_20140320.tif,FireScar_CL-BI_ID168735_u410_20140320.shp,20140320,735220.0,168735,ID168735,-72.22104541360147,-72.18655010669129,-36.31116142550883,-36.345656732419016,"(128, 128)","(103, 87)",103.0,87.0,203.25471597900392,13.784092609253197,2032547.1597900395,2032547
388,ImgPosF_CL-BI_ID176441_u350_20141108_clip.tif,ImgPreF_CL-BI_ID176441_u350_20141108_clip.tif,FireScar_CL-BI_ID176441_u350_20141108.tif,FireScar_CL-BI_ID176441_u350_20141108.shp,20141108,735448.0,176441,ID176441,-72.64091797739893,-72.60642267048874,-36.59305276166553,-36.62754806857572,"(128, 128)","(13, 10)",13.0,10.0,3.17252671508789,0.2151507375140985,31725.267150878903,31725
389,ImgPosF_CL-BI_ID168853_u560_20140121_clip.tif,ImgPreF_CL-BI_ID168853_u560_20140121_clip.tif,FireScar_CL-BI_ID168853_u560_20140121.tif,FireScar_CL-BI_ID168853_u560_20140121.shp,20140121,735161.0,168853,ID168853,-73.42353025292387,-73.38903494601368,-38.17256052573289,-38.20705583264308,"(128, 128)","(40, 30)",40.0,30.0,18.08007104492188,1.2261332902643416,180800.7104492188,180800
390,ImgPosF_CL-BI_ID157145_u310_20120327_clip.tif,ImgPreF_CL-BI_ID157145_u310_20120327_clip.tif,FireScar_CL-BI_ID157145_u310_20120327.tif,FireScar_CL-BI_ID157145_u310_20120327.shp,20120327,734497.0,157145,ID157145,-71.72571436593796,-71.69121905902777,-36.54077081212978,-36.575266119039966,"(128, 128)","(22, 73)",22.0,73.0,40.83766396484375,2.7694813344213696,408376.6396484375,408376
391,ImgPosF_CL-BI_ID169072_u430_20131221_clip.tif,ImgPreF_CL-BI_ID169072_u430_20131221_clip.tif,FireScar_CL-BI_ID169072_u430_20131221.tif,FireScar_CL-BI_ID169072_u430_20131221.shp,20131221,735126.0,169072,ID169072,-73.41733187746344,-73.38283657055325,-38.17202153656242,-38.206516843472606,"(128, 128)","(49, 80)",49.0,80.0,74.58091399536133,5.0578419321941,745809.1399536133,745809
392,ImgPosF_CL-BI_ID176424_u400_20141124_clip.tif,ImgPreF_CL-BI_ID176424_u400_20141124_clip.tif,FireScar_CL-BI_ID176424_u400_20141124.tif,FireScar_CL-BI_ID176424_u400_20141124.shp,20141124,735464.0,176424,ID176424,-73.15403566768799,-73.1195403607778,-37.05873940495309,-37.09323471186328,"(128, 128)","(19, 37)",19.0,37.0,3.440281072998047,0.2333089920381705,34402.81072998047,34402
393,ImgPosF_CL-BI_ID168877_u350_20140114_clip.tif,ImgPreF_CL-BI_ID168877_u350_20140114_clip.tif,FireScar_CL-BI_ID168877_u350_20140114.tif,FireScar_CL-BI_ID168877_u350_20140114.shp,20140114,735154.0,168877,ID168877,-72.55656617222012,-72.52207086530993,-37.06763272626588,-37.10212803317607,"(128, 128)","(23, 20)",23.0,20.0,13.974569049072263,0.9477111171517107,139745.69049072263,139745
394,ImgPosF_CL-BI_ID156999_u550_20120109_clip.tif,ImgPreF_CL-BI_ID156999_u550_20120109_clip.tif,FireScar_CL-BI_ID156999_u550_20120109.tif,FireScar_CL-BI_ID156999_u550_20120109.shp,20120109,734419.0,156999,ID156999,-72.63957050447274,-72.60507519756256,-37.6036574563,-37.638152763210186,"(128, 128)","(37, 21)",37.0,21.0,33.30460040893555,2.2586127664479947,333046.00408935547,333046
395,ImgPosF_CL-BI_ID169078_u700_20140107_clip.tif,ImgPreF_CL-BI_ID169078_u700_20140107_clip.tif,FireScar_CL-BI_ID169078_u700_20140107.tif,FireScar_CL-BI_ID169078_u700_20140107.shp,20140107,735147.0,169078,ID169078,-73.54291635418335,-73.50842104727316,-37.32176612014329,-37.35626142705348,"(128, 128)","(52, 74)",52.0,74.0,96.07022890625,6.515179369184705,960702.2890625,960702
396,ImgPosF_CL-BI_ID176570_u300_20150101_clip.tif,ImgPreF_CL-BI_ID176570_u300_20150101_clip.tif,FireScar_CL-BI_ID176570_u300_20150101.tif,FireScar_CL-BI_ID176570_u300_20150101.shp,20150101,735506.0,176570,ID176570,-72.43313765218208,-72.3986423452719,-37.0272085384805,-37.06170384539069,"(128, 128)","(23, 13)",23.0,13.0,10.827036322021485,0.7342553929322296,108270.36322021484,108270
397,ImgPosF_CL-BI_ID168885_u450_20140129_clip.tif,ImgPreF_CL-BI_ID168885_u450_20140129_clip.tif,FireScar_CL-BI_ID168885_u450_20140129.tif,FireScar_CL-BI_ID168885_u450_20140129.shp,20140129,735169.0,168885,ID168885,-72.00949216419131,-71.97499685728113,-36.43027803218308,-36.46477333909326,"(128, 128)","(24, 21)",24.0,21.0,14.450501354980467,0.979987342324522,144505.01354980466,144505
398,ImgPosF_CL-BI_ID151446_u350_20100901_clip.tif,ImgPreF_CL-BI_ID151446_u350_20100901_clip.tif,FireScar_CL-BI_ID151446_u350_20100901.tif,FireScar_CL-BI_ID151446_u350_20100901.shp,20100901,733921.0,151446,ID151446,-72.31105660507025,-72.27656129816006,-37.72385204131519,-37.75834734822538,"(128, 128)","(37, 19)",37.0,19.0,30.90708147583008,2.096020607898633,309070.8147583008,309070
399,ImgPosF_CL-BI_ID169111_u350_20140105_clip.tif,ImgPreF_CL-BI_ID169111_u350_20140105_clip.tif,FireScar_CL-BI_ID169111_u350_20140105.tif,FireScar_CL-BI_ID169111_u350_20140105.shp,20140105,735145.0,169111,ID169111,-71.6755883730841,-71.64109306617391,-37.30370998293249,-37.33820528984268,"(128, 128)","(37, 101)",37.0,101.0,118.0262701965332,8.004168714500135,1180262.701965332,1180262
